product,qty,uom,serial,Owner,# FPAQ,product,tare,genre,etat,date_classement,Proprio,DB
U35,1,,SE2460,maple.P0013,13,U35,35,U,O,41405,maple.P0013,FAUX
U40,1,,SE2457,base.main_partner,13,U40,40,U,O,41003,base.main_partner,FAUX
U39,1,,SE2445,base.main_partner,162,U39,39,U,O,41380,base.main_partner,FAUX
U40,1,,SE2429,base.main_partner,13,U40,40,U,O,41003,base.main_partner,FAUX
U38,1,,SE2400,base.main_partner,162,U38,38,U,O,41365,base.main_partner,FAUX
U38,1,,SE2387,base.main_partner,13,U38,38,U,O,41003,base.main_partner,FAUX
U41,1,,SE2380,base.main_partner,162,U41,41,U,O,41426,base.main_partner,FAUX
U39,1,,SE2374,base.main_partner,162,U39,39,U,O,41380,base.main_partner,FAUX
U38,1,,SE2370,base.main_partner,13,U38,38,U,O,41003,base.main_partner,FAUX
U37,1,,SE2353,base.main_partner,162,U37,37,U,O,41380,base.main_partner,FAUX
U39,1,,SE2344,base.main_partner,162,U39,39,U,O,41426,base.main_partner,FAUX
U39,1,,SE2340,base.main_partner,162,U39,39,U,O,41426,base.main_partner,FAUX
U37,1,,SE2324,base.main_partner,13,U37,37,U,O,41003,base.main_partner,FAUX
U40,1,,SE2322,base.main_partner,13,U40,40,U,O,41003,base.main_partner,FAUX
U41,1,,SE2316,base.main_partner,13,U41,41,U,O,41003,base.main_partner,FAUX
U43,1,,SE2313,base.main_partner,162,U43,43,U,O,41365,base.main_partner,FAUX
U35,1,,SE2312,base.main_partner,162,U35,35,U,O,41380,base.main_partner,FAUX
U47,1,,SE2306,base.main_partner,149,U47,47,U,O,41029,base.main_partner,FAUX
U42,1,,SE2286,base.main_partner,162,U42,42,U,O,41426,base.main_partner,FAUX
U41,1,,SE2284,base.main_partner,162,U41,41,U,O,41365,base.main_partner,FAUX
U38,1,,SE2282,base.main_partner,13,U38,38,U,O,41003,base.main_partner,FAUX
U38,1,,SE2280,base.main_partner,13,U38,38,U,O,41003,base.main_partner,FAUX
U48,1,,SE2273,base.main_partner,162,U48,48,U,O,41426,base.main_partner,FAUX
U45,1,,SE2272,base.main_partner,13,U45,45,U,O,41003,base.main_partner,FAUX
U46,1,,SE2268,base.main_partner,162,U46,46,U,O,41426,base.main_partner,FAUX
U37,1,,SE2266,base.main_partner,162,U37,37,U,O,41426,base.main_partner,FAUX
U41,1,,SE2261,base.main_partner,162,U41,41,U,O,41380,base.main_partner,FAUX
U45,1,,SE2247,base.main_partner,162,U45,45,U,O,41426,base.main_partner,FAUX
U45,1,,SE2240,base.main_partner,162,U45,45,U,O,41426,base.main_partner,FAUX
U39,1,,SE2238,base.main_partner,162,U39,39,U,O,41426,base.main_partner,FAUX
U39,1,,SE2196,base.main_partner,13,U39,39,U,O,41003,base.main_partner,FAUX
U40,1,,SE2168,base.main_partner,162,U40,40,U,O,41380,base.main_partner,FAUX
U38,1,,SE2164,base.main_partner,162,U38,38,U,O,41426,base.main_partner,FAUX
U46,1,,SE2153,base.main_partner,13,U46,46,U,O,41003,base.main_partner,FAUX
U39,1,,SE2151,base.main_partner,162,U39,39,U,O,41372,base.main_partner,FAUX
U37,1,,SE2148,base.main_partner,162,U37,37,U,O,41426,base.main_partner,FAUX
U47,1,,SE2146,base.main_partner,162,U47,47,U,O,41380,base.main_partner,FAUX
U38,1,,SE2142,base.main_partner,162,U38,38,U,O,41365,base.main_partner,FAUX
U39,1,,SE2130,base.main_partner,162,U39,39,U,O,41426,base.main_partner,FAUX
U35,1,,SE2125,base.main_partner,13,U35,35,U,O,41003,base.main_partner,FAUX
U38,1,,SE2121,base.main_partner,162,U38,38,U,O,41365,base.main_partner,FAUX
U39,1,,SE2116,base.main_partner,13,U39,39,U,O,41003,base.main_partner,FAUX
U35,1,,SE2111,base.main_partner,13,U35,35,U,O,41003,base.main_partner,FAUX
U38,1,,SE2083,base.main_partner,162,U38,38,U,O,41380,base.main_partner,FAUX
U36,1,,SE2070,base.main_partner,162,U36,36,U,O,41372,base.main_partner,FAUX
U40,1,,SE2056,base.main_partner,162,U40,40,U,O,41426,base.main_partner,FAUX
U40,1,,SE2049,base.main_partner,13,U40,40,U,O,41003,base.main_partner,FAUX
U38,1,,SE2046,base.main_partner,13,U38,38,U,O,41003,base.main_partner,FAUX
U37,1,,SE2042,base.main_partner,13,U37,37,U,O,41003,base.main_partner,FAUX
U39,1,,SE2041,base.main_partner,13,U39,39,U,O,41003,base.main_partner,FAUX
U39,1,,SE2038,base.main_partner,162,U39,39,U,O,41365,base.main_partner,FAUX
U44,1,,SE2032,base.main_partner,13,U44,44,U,O,41003,base.main_partner,FAUX
U37,1,,SE2029,base.main_partner,162,U37,37,U,O,41380,base.main_partner,FAUX
U37,1,,SE2021,base.main_partner,162,U37,37,U,O,41380,base.main_partner,FAUX
U35,1,,SE2020,base.main_partner,162,U35,35,U,O,41372,base.main_partner,FAUX
U43,1,,SE2018,base.main_partner,162,U43,43,U,O,41426,base.main_partner,FAUX
U41,1,,SE2013,base.main_partner,162,U41,41,U,O,41426,base.main_partner,FAUX
U37,1,,SE2011,base.main_partner,162,U37,37,U,O,41426,base.main_partner,FAUX
U40,1,,SE1997,base.main_partner,162,U40,40,U,O,41365,base.main_partner,FAUX
U38,1,,SE1989,base.main_partner,13,U38,38,U,O,41003,base.main_partner,FAUX
U44,1,,SE1987,base.main_partner,162,U44,44,U,O,41372,base.main_partner,FAUX
U42,1,,SE1983,base.main_partner,162,U42,42,U,O,41426,base.main_partner,FAUX
U39,1,,SE1975,base.main_partner,13,U39,39,U,O,41003,base.main_partner,FAUX
U35,1,,SE1973,base.main_partner,162,U35,35,U,O,41426,base.main_partner,FAUX
U38,1,,SE1972,base.main_partner,162,U38,38,U,O,41372,base.main_partner,FAUX
U38,1,,SE1967,base.main_partner,162,U38,38,U,O,41426,base.main_partner,FAUX
U40,1,,SE1962,base.main_partner,13,U40,40,U,O,41003,base.main_partner,FAUX
U38,1,,SE1955,base.main_partner,13,U38,38,U,O,41003,base.main_partner,FAUX
U40,1,,SE1954,base.main_partner,13,U40,40,U,O,41003,base.main_partner,FAUX
U37,1,,SE1949,base.main_partner,162,U37,37,U,O,41380,base.main_partner,FAUX
U38,1,,SE1946,base.main_partner,162,U38,38,U,O,41380,base.main_partner,FAUX
