product,qty,uom,serial,Owner,# FPAQ,product,tare,genre,etat,date_classement,Proprio,DB
G44,1,,W873,maple.P0082,3889,G44,44,G,L,41026,maple.P0082,FAUX
G44,1,,W870,N/D,13964,G44,44,G,L,41031,N/D,FAUX
G44,1,,W869,maple.P0055,14302,G44,44,G,L,41394,maple.P0055,FAUX
G44,1,,W861,maple.P0066,4064,G44,44,G,L,41443,maple.P0066,FAUX
G44,1,,W856,base.main_partner,10629,G44,44,G,L,41022,base.main_partner,FAUX
G44,1,,W850,maple.P0070,8487,G44,44,G,B,41047,maple.P0070,FAUX
G44,1,,W848,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W847,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W846,maple.P0070,8487,G44,44,G,B,41401,maple.P0070,FAUX
G44,1,,W845,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W842,maple.P0070,8487,G44,44,G,L,41401,maple.P0070,FAUX
G44,1,,W841,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W84,maple.P0084,15348,G44,44,G,L,41039,maple.P0084,FAUX
G44,1,,W836,N/D,13964,G44,44,G,L,41409,N/D,FAUX
G44,1,,W824,N/D,13964,G44,44,G,B,41031,N/D,FAUX
G44,1,,W818,maple.P0070,8487,G44,44,G,L,41401,maple.P0070,FAUX
G44,1,,W817,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W815,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W810,maple.P0084,15348,G44,44,G,L,41039,maple.P0084,FAUX
G44,1,,W7982,base.main_partner,10629,G44,44,G,B,41022,base.main_partner,FAUX
G44,1,,W7965,base.main_partner,10629,G44,44,G,B,41022,base.main_partner,FAUX
G44,1,,W7935,maple.P0097,9331,G44,44,G,L,41037,maple.P0097,FAUX
G44,1,,W7906,maple.P0101,16964,G44,44,G,B,41431,maple.P0101,FAUX
G44,1,,W7883,maple.P0101,16964,G44,44,G,L,41431,maple.P0101,FAUX
G44,1,,W7882,maple.P0097,9331,G44,44,G,L,41037,maple.P0097,FAUX
G44,1,,W7877,maple.P0097,9331,G44,44,G,B,41037,maple.P0097,FAUX
G44,1,,W7875,maple.P0097,9331,G44,44,G,L,41037,maple.P0097,FAUX
G44,1,,W785,maple.P0082,3889,G44,44,G,L,41379,maple.P0082,FAUX
G44,1,,W7838,maple.P0101,16964,G44,44,G,L,41408,maple.P0101,FAUX
G44,1,,W7767,maple.P0097,9331,G44,44,G,B,41037,maple.P0097,FAUX
G44,1,,W7766,maple.P0042,9954,G44,44,G,L,41382,maple.P0042,FAUX
G44,1,,W7748,maple.P0097,9331,G44,44,G,B,41037,maple.P0097,FAUX
G44,1,,W7732,maple.P0101,16964,G44,44,G,L,41053,maple.P0101,FAUX
G44,1,,W7728,maple.P0097,9331,G44,44,G,B,41037,maple.P0097,FAUX
G44,1,,W7719,maple.P0097,9331,G44,44,G,L,41409,maple.P0097,FAUX
G44,1,,W7717,N/D,13964,G44,44,G,B,41031,N/D,FAUX
G44,1,,W7711,maple.P0023,9279,G44,44,G,B,41024,maple.P0023,FAUX
G44,1,,W765,maple.P0082,3889,G44,44,G,B,41026,maple.P0082,FAUX
G44,1,,W7639,base.main_partner,17109,G44,44,G,L,41036,base.main_partner,FAUX
G44,1,,W7638,N/D,13964,G44,44,G,L,41005,N/D,FAUX
G44,1,,W7636,maple.partner_lbmtreat_hq,12066,G44,44,G,L,41043,maple.partner_lbmtreat_hq,FAUX
G44,1,,W762,maple.P0082,3889,G44,44,G,B,41061,maple.P0082,FAUX
G44,1,,W7619,base.main_partner,9279,G44,44,G,L,41024,base.main_partner,FAUX
G44,1,,W7618,base.main_partner,10629,G44,44,G,L,41022,base.main_partner,FAUX
G44,1,,W7617,maple.partner_lbmtreat_hq,12341,G44,44,G,L,41410,maple.partner_lbmtreat_hq,FAUX
G44,1,,W7616,N/D,13964,G44,44,G,L,41031,N/D,FAUX
G44,1,,W7609,maple.P0033,33,G44,44,G,O,41405,maple.P0033,FAUX
G44,1,,W7606,base.main_partner,10629,G44,44,G,L,41022,base.main_partner,FAUX
G44,1,,W7600,base.main_partner,151,G44,44,G,O,41018,base.main_partner,FAUX
G44,1,,W7593,base.main_partner,9279,G44,44,G,L,41024,base.main_partner,FAUX
G44,1,,W7592,base.main_partner,10629,G44,44,G,B,41022,base.main_partner,FAUX
G44,1,,W7589,base.main_partner,10881,G44,44,G,L,41059,base.main_partner,FAUX
G44,1,,W7585,maple.partner_lbmtreat_hq,15668,G44,44,G,L,41015,maple.partner_lbmtreat_hq,FAUX
G44,1,,W7584,maple.partner_lbmtreat_hq,12341,G44,44,G,L,41410,maple.partner_lbmtreat_hq,FAUX
G44,1,,W7581,N/D,13964,G44,44,G,B,41005,N/D,FAUX
G44,1,,W7580,base.main_partner,1075,G44,44,G,L,41415,base.main_partner,FAUX
G44,1,,W758,maple.P0082,3889,G44,44,G,L,41061,maple.P0082,FAUX
G44,1,,W7579,base.main_partner,10629,G44,44,G,L,41022,base.main_partner,FAUX
G44,1,,W7578,base.main_partner,10629,G44,44,G,B,41022,base.main_partner,FAUX
G44,1,,W7577,base.main_partner,1075,G44,44,G,L,41395,base.main_partner,FAUX
G44,1,,W755,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W754,maple.P0070,8487,G44,44,G,B,41047,maple.P0070,FAUX
G44,1,,W748,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W747,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W7466,N/D,13964,G44,44,G,B,41005,N/D,FAUX
G44,1,,W7465,maple.P0150,150,G44,44,G,O,41405,maple.P0150,FAUX
G44,1,,W745,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W743,maple.P0070,8487,G44,44,G,B,41047,maple.P0070,FAUX
G44,1,,W7384,maple.P0134,134,G44,44,G,O,41426,maple.P0134,FAUX
G44,1,,W735,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W733,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W732,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W730,base.main_partner,13934,G44,44,G,B,41031,base.main_partner,FAUX
G44,1,,W728,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W727,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W711,N/D,13964,G44,44,G,B,41031,N/D,FAUX
G44,1,,W709,maple.P0092,11024,G44,44,G,L,41059,maple.P0092,FAUX
G44,1,,W708,maple.P0082,3889,G44,44,G,B,41061,maple.P0082,FAUX
G44,1,,W7063,N/D,12701,G44,44,G,L,41019,N/D,FAUX
G44,1,,W702,N/D,13964,G44,44,G,L,41409,N/D,FAUX
G44,1,,W700,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W699,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W685,maple.P0082,3889,G44,44,G,B,41026,maple.P0082,FAUX
G44,1,,W681,maple.P0070,8487,G44,44,G,B,41047,maple.P0070,FAUX
G44,1,,W679,maple.P0070,8487,G44,44,G,L,41401,maple.P0070,FAUX
G44,1,,W678,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W676,maple.P0070,8487,G44,44,G,L,41401,maple.P0070,FAUX
G44,1,,W675,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W673,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W672,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W661,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W656,N/D,14417,G44,44,G,T,41037,N/D,FAUX
G44,1,,W629,maple.P0082,3889,G44,44,G,L,41061,maple.P0082,FAUX
G44,1,,W621,N/D,13964,G44,44,G,L,41031,N/D,FAUX
G44,1,,W617,maple.P0082,3889,G44,44,G,L,41026,maple.P0082,FAUX
G44,1,,W607,maple.P0082,3889,G44,44,G,L,41061,maple.P0082,FAUX
G44,1,,W593,maple.P0082,3889,G44,44,G,L,41379,maple.P0082,FAUX
G44,1,,W590,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W589,maple.P0070,8487,G44,44,G,L,41401,maple.P0070,FAUX
G44,1,,W588,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W586,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W584,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W583,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W582,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W581,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W578,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W577,maple.P0070,8487,G44,44,G,B,41401,maple.P0070,FAUX
G44,1,,W569,N/D,13964,G44,44,G,L,41031,N/D,FAUX
G44,1,,W562,N/D,13964,G44,44,G,L,41409,N/D,FAUX
G44,1,,W559,N/D,13964,G44,44,G,L,41031,N/D,FAUX
G44,1,,W5544,maple.P0084,15348,G44,44,G,L,41039,maple.P0084,FAUX
G44,1,,W55,maple.P0084,15348,G44,44,G,B,41417,maple.P0084,FAUX
G44,1,,W547,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W545,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W536,maple.P0070,8487,G44,44,G,L,41401,maple.P0070,FAUX
G44,1,,W535,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W534,maple.P0070,8487,G44,44,G,B,41047,maple.P0070,FAUX
G44,1,,W533,maple.P0070,8487,G44,44,G,L,41401,maple.P0070,FAUX
G44,1,,W532,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W531,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W530,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W529,maple.P0070,8487,G44,44,G,L,41401,maple.P0070,FAUX
G44,1,,W527,maple.P0070,8487,G44,44,G,B,41047,maple.P0070,FAUX
G44,1,,W518,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W517,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W515,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W513,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W512,maple.P0070,8487,G44,44,G,L,41380,maple.P0070,FAUX
G44,1,,W511,maple.P0070,8487,G44,44,G,B,41047,maple.P0070,FAUX
G44,1,,W510,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W508,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W507,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W506,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W503,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W502,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W501,maple.P0070,8487,G44,44,G,L,41047,maple.P0070,FAUX
G44,1,,W47,maple.P0092,11024,G44,44,G,B,41059,maple.P0092,FAUX
G44,1,,W41,maple.P0084,15348,G44,44,G,B,41039,maple.P0084,FAUX
G44,1,,W239,maple.P0084,15348,G44,44,G,B,41039,maple.P0084,FAUX
G44,1,,W235,maple.P0066,4064,G44,44,G,B,41444,maple.P0066,FAUX
G44,1,,W230,maple.P0084,15348,G44,44,G,B,41039,maple.P0084,FAUX
G44,1,,W2000,maple.partner_lbmtreat_hq,16111,G44,44,G,O,41432,maple.partner_lbmtreat_hq,FAUX
G44,1,,W2,maple.P0084,15348,G44,44,G,L,41039,maple.P0084,FAUX
G44,1,,W1998,maple.P0014,18899,G44,44,G,L,41052,maple.P0014,FAUX
G44,1,,W1994,maple.P0014,18899,G44,44,G,L,41052,maple.P0014,FAUX
G44,1,,W1991,maple.P0022,12725,G44,44,G,L,41009,maple.P0022,FAUX
G44,1,,W1985,maple.P0014,18899,G44,44,G,L,41052,maple.P0014,FAUX
G44,1,,W1984,N/D,13964,G44,44,G,L,41031,N/D,FAUX
G44,1,,W1968,base.main_partner,1075,G44,44,G,L,41395,base.main_partner,FAUX
G44,1,,W1960,maple.partner_lbmtreat_hq,12341,G44,44,G,L,41410,maple.partner_lbmtreat_hq,FAUX
G44,1,,W1950,base.main_partner,10629,G44,44,G,L,41022,base.main_partner,FAUX
G44,1,,W1946,base.main_partner,10629,G44,44,G,B,41022,base.main_partner,FAUX
G44,1,,W1940,base.main_partner,10629,G44,44,G,L,41022,base.main_partner,FAUX
G44,1,,W1938,maple.P0014,18899,G44,44,G,O,41052,maple.P0014,FAUX
G44,1,,W1935,base.main_partner,9279,G44,44,G,L,41024,base.main_partner,FAUX
G44,1,,W1932,base.main_partner,13934,G44,44,G,L,41031,base.main_partner,FAUX
G44,1,,W1912,base.main_partner,13934,G44,44,G,L,41031,base.main_partner,FAUX
