product,qty,uom,serial,Owner,# FPAQ,product,tare,genre,etat,date_classement,Proprio,DB
G44,1,,W97199,maple.partner_lbmtreat_hq,12066,G44,44,G,B,41043,maple.partner_lbmtreat_hq,FAUX
G44,1,,W97198,maple.P0107,4077,G44,44,G,B,41052,maple.P0107,FAUX
G44,1,,W97196,maple.P0059,13934,G44,44,G,L,41388,maple.P0059,FAUX
G44,1,,W97192,maple.P0034,12960,G44,44,G,L,41029,maple.P0034,FAUX
G44,1,,W97191,maple.P0107,4077,G44,44,G,B,41052,maple.P0107,FAUX
G44,1,,W97178,maple.P0069,3919,G44,44,G,L,41058,maple.P0069,FAUX
G44,1,,W97177,maple.P0069,3919,G44,44,G,L,41058,maple.P0069,FAUX
G44,1,,W97175,maple.P0022,12725,G44,44,G,L,41009,maple.P0022,FAUX
G44,1,,W97150,maple.P0035,18715,G44,44,G,B,41029,maple.P0035,FAUX
G44,1,,W97145,maple.P0035,18715,G44,44,G,L,41029,maple.P0035,FAUX
G44,1,,W97144,maple.P0137,15668,G44,44,G,B,41061,maple.P0137,FAUX
G44,1,,W97143,maple.P0137,15668,G44,44,G,B,41015,maple.P0137,FAUX
G44,1,,W97142,maple.P0137,15668,G44,44,G,B,41061,maple.P0137,FAUX
G44,1,,W97139,maple.P0137,15668,G44,44,G,B,41061,maple.P0137,FAUX
G44,1,,W97138,maple.P0137,15668,G44,44,G,B,41061,maple.P0137,FAUX
G44,1,,W97136,maple.P0137,15668,G44,44,G,B,41015,maple.P0137,FAUX
G44,1,,W97135,maple.P0069,3919,G44,44,G,L,41023,maple.P0069,FAUX
G44,1,,W97133,maple.P0035,18715,G44,44,G,B,41029,maple.P0035,FAUX
G44,1,,W97132,maple.P0137,15668,G44,44,G,B,41015,maple.P0137,FAUX
G44,1,,W97123,maple.P0137,15668,G44,44,G,L,41015,maple.P0137,FAUX
G44,1,,W97121,base.main_partner,16961,G44,44,G,B,41037,base.main_partner,FAUX
G44,1,,W97119,maple.P0069,3919,G44,44,G,L,41388,maple.P0069,FAUX
G44,1,,W97118,maple.P0137,15668,G44,44,G,L,41015,maple.P0137,FAUX
G44,1,,W97115,maple.P0137,15668,G44,44,G,L,41061,maple.P0137,FAUX
G44,1,,W97114,maple.P0137,15668,G44,44,G,T,41061,maple.P0137,FAUX
G44,1,,W97112,maple.P0069,3919,G44,44,G,L,41023,maple.P0069,FAUX
G44,1,,W97111,maple.P0035,18715,G44,44,G,L,41029,maple.P0035,FAUX
G44,1,,W97110,maple.P0035,18715,G44,44,G,L,41380,maple.P0035,FAUX
G44,1,,W97106,maple.P0035,18715,G44,44,G,L,41425,maple.P0035,FAUX
G44,1,,W97105,maple.P0035,18715,G44,44,G,L,41029,maple.P0035,FAUX
G44,1,,W97102,maple.P0137,15668,G44,44,G,L,41061,maple.P0137,FAUX
G44,1,,W97101,maple.P0137,15668,G44,44,G,L,41380,maple.P0137,FAUX
G44,1,,W97100,maple.P0137,15668,G44,44,G,B,41061,maple.P0137,FAUX
G44,1,,W97094,maple.P0101,16964,G44,44,G,L,41053,maple.P0101,FAUX
G44,1,,W97093,maple.P0066,4064,G44,44,G,L,41067,maple.P0066,FAUX
G44,1,,W97091,maple.P0069,3919,G44,44,G,L,41058,maple.P0069,FAUX
G44,1,,W97087,maple.P0069,3919,G44,44,G,L,41374,maple.P0069,FAUX
G44,1,,W97082,maple.P0069,3919,G44,44,G,L,41058,maple.P0069,FAUX
G44,1,,W97081,maple.P0069,3919,G44,44,G,B,41023,maple.P0069,FAUX
G44,1,,W97049,maple.P0069,3919,G44,44,G,L,41058,maple.P0069,FAUX
G44,1,,W97042,maple.P0069,3919,G44,44,G,L,41058,maple.P0069,FAUX
G44,1,,W97041,maple.P0069,3919,G44,44,G,L,41410,maple.P0069,FAUX
G44,1,,W97040,maple.P0069,3919,G44,44,G,L,41058,maple.P0069,FAUX
G44,1,,W97038,maple.P0069,3919,G44,44,G,L,41058,maple.P0069,FAUX
G44,1,,W97036,maple.P0069,3919,G44,44,G,L,41058,maple.P0069,FAUX
G44,1,,W97020,maple.P0069,3919,G44,44,G,L,41388,maple.P0069,FAUX
G44,1,,W96996,maple.P0069,3919,G44,44,G,L,41410,maple.P0069,FAUX
G44,1,,W96940,maple.P0069,3919,G44,44,G,L,41005,maple.P0069,FAUX
G44,1,,W96934,maple.P0069,3919,G44,44,G,L,41058,maple.P0069,FAUX
G44,1,,W96931,maple.P0069,3919,G44,44,G,B,41005,maple.P0069,FAUX
G44,1,,W96928,maple.P0069,3919,G44,44,G,B,41023,maple.P0069,FAUX
G44,1,,W96912,maple.P0022,12725,G44,44,G,L,41009,maple.P0022,FAUX
G44,1,,W96848,maple.P0069,3919,G44,44,G,L,41058,maple.P0069,FAUX
G44,1,,W96840,maple.P0069,3919,G44,44,G,L,41058,maple.P0069,FAUX
G44,1,,W96804,maple.P0066,4064,G44,44,G,B,41068,maple.P0066,FAUX
G44,1,,W96801,maple.P0034,12960,G44,44,G,L,41029,maple.P0034,FAUX
G44,1,,W9679,maple.P0066,4064,G44,44,G,L,41066,maple.P0066,FAUX
G44,1,,W96776,maple.P0134,134,G44,44,G,O,41018,maple.P0134,FAUX
G44,1,,W96750,maple.P0014,18899,G44,44,G,L,41052,maple.P0014,FAUX
G44,1,,W96747,maple.P0014,18899,G44,44,G,L,41052,maple.P0014,FAUX
G44,1,,W96746,maple.P0014,18899,G44,44,G,L,41416,maple.P0014,FAUX
G44,1,,W96742,maple.P0014,18899,G44,44,G,B,41052,maple.P0014,FAUX
G44,1,,W96741,maple.P0014,18899,G44,44,G,L,41052,maple.P0014,FAUX
G44,1,,W96737,maple.P0092,11024,G44,44,G,L,41017,maple.P0092,FAUX
G44,1,,W96735,maple.P0014,18899,G44,44,G,L,41052,maple.P0014,FAUX
G44,1,,W96734,maple.P0014,18899,G44,44,G,L,41052,maple.P0014,FAUX
G44,1,,W96732,maple.P0014,18899,G44,44,G,L,41416,maple.P0014,FAUX
G44,1,,W96731,maple.P0014,18899,G44,44,G,O,41052,maple.P0014,FAUX
G44,1,,W96658,maple.P0069,3919,G44,44,G,L,41396,maple.P0069,FAUX
G44,1,,W96650,maple.P0069,3919,G44,44,G,L,41396,maple.P0069,FAUX
G44,1,,W96620,base.main_partner,13934,G44,44,G,L,41031,base.main_partner,FAUX
G44,1,,W966,N/D,14417,G44,44,G,L,41037,N/D,FAUX
G44,1,,W96560,maple.P0069,3919,G44,44,G,L,41058,maple.P0069,FAUX
G44,1,,W96559,maple.P0069,3919,G44,44,G,L,41058,maple.P0069,FAUX
G44,1,,W96555,base.main_partner,9954,G44,44,G,L,41382,base.main_partner,FAUX
G44,1,,W96511,maple.P0082,3889,G44,44,G,L,41061,maple.P0082,FAUX
G44,1,,W96384,maple.P0151,151,G44,44,G,O,41398,maple.P0151,FAUX
G44,1,,W96372,maple.P0151,151,G44,44,G,O,41365,maple.P0151,FAUX
G44,1,,W96367,maple.P0014,18899,G44,44,G,L,41052,maple.P0014,FAUX
G44,1,,W96361,maple.P0151,151,G44,44,G,O,41365,maple.P0151,FAUX
G44,1,,W96322,base.main_partner,151,G44,44,G,O,41018,base.main_partner,FAUX
G44,1,,W96313,base.main_partner,10629,G44,44,G,L,41022,base.main_partner,FAUX
G44,1,,W96199,maple.P0151,151,G44,44,G,O,41398,maple.P0151,FAUX
G44,1,,W9618,maple.P0092,11024,G44,44,G,T,41017,maple.P0092,FAUX
G44,1,,W96176,maple.P0035,18715,G44,44,G,L,41029,maple.P0035,FAUX
